dwnom,beta2,beta1,beta3,beta4,beta5,south,rep,year
-.32600001,-.054804474,.9838872,-.05392142,.082124949,0,0,1,1884
-.32600001,-.046760291,.98994642,-.046290182,.051641166,0,0,1,1886
-.32600001,-.049068063,.9903537,-.048594739,.073725581,0,0,1,1888
-.60000002,-.067792863,.99976951,-.067777239,.033661425,0,0,1,1890
-.60000002,-.066446275,.95506477,-.063460499,.30098003,0,0,1,1892
-.49399999,-.083542436,.93998241,-.078528419,.21605062,0,0,1,1894
-.45500001,-.083769292,.97269738,-.081482172,.18034708,0,0,1,1896
-.45500001,-.073230147,.97123533,-.071123704,.17840582,0,0,1,1898
-.45500001,-.082878292,.95639789,-.079264626,.43546033,0,0,1,1900
-.49700001,-.18842,.9094668,-.17136173,.46812695,0,0,1,1902
-.49700001,-.18894005,.91435885,-.17275901,.16580564,0,0,1,1904
-.49700001,-.081650913,.97595489,-.07968761,.13453084,0,0,1,1906
-.49700001,-.081650734,.97259498,-.079413094,.064330816,0,0,1,1908
-.49700001,-.17083752,.91885519,-.15697494,.17476583,0,0,1,1910
.12800001,-.17351532,.95862818,-.16633667,.10706067,0,0,0,1912
-.49700001,-.1183345,.99326134,-.11753709,.16519171,0,0,1,1914
-.49700001,-.11730286,.99156761,-.11631372,.12963891,0,0,1,1916
-.49700001,-.013264418,.9533658,-.012645843,.17568165,0,0,1,1918
-.49700001,-.019647181,.95711339,-.01880458,.18777394,0,0,1,1920
-.49700001,,,,,0,0,1,1922
-.56199998,-.12928402,.97843587,-.12649612,.087306678,0,0,1,1930
-.56199998,-.12834597,.95799184,-.12295439,.11645365,0,0,1,1932
-.56199998,-.08202529,.95400178,-.078252271,.04240787,0,0,1,1934
.29499999,-.08202529,.99203682,-.081372105,.16310269,0,0,0,1936
-.377,-.10975114,.97437823,-.10693911,.15917373,0,0,1,1938
-.377,-.10933509,.94709456,-.10355067,.13722712,0,0,1,1940
-.377,-.087092102,.95942563,-.083558396,.061811566,0,0,1,1942
-.377,-.087120533,.96915311,-.084433138,.19048035,0,0,1,1944
-.377,-.090348065,.98300344,-.088812456,.03290689,0,0,1,1946
-.377,-.090343297,.99858403,-.09021537,.18090612,0,0,1,1948
-.377,-.066717952,.97930658,-.06533733,.23254478,0,0,1,1950
-.551,-.066717952,.9946757,-.066362724,.28625876,0,0,1,1952
-.551,-.1050269,.98290569,-.10323153,.29443079,0,0,1,1954
-.551,-.10478881,.9991554,-.1047003,.13274306,0,0,1,1956
-.551,-.054403126,.99789226,-.054288458,.17792267,0,0,1,1958
-.551,-.056248605,.96259356,-.054144546,.25345749,0,0,1,1960
-.33000001,-.060720325,.98445034,-.059776146,.043432236,0,0,1,1962
.40400001,-.062097311,.95529616,-.059321322,.05856514,0,0,0,1964
-.28600001,-.083448023,.9217279,-.076916367,.34455341,0,0,1,1966
-.28600001,-.083041936,.97456193,-.08092951,.38258302,0,0,1,1968
-.25999999,,,,,0,0,1,1970
-.228,-.12623659,.95893109,-.12105219,.31654114,0,0,1,1974
-.228,-.1262401,.96239752,-.12149316,.31109369,0,0,1,1976
-.228,,,,,0,0,1,1978
.17399999,-.083441854,.95072079,-.079329908,.12927747,0,0,0,1986
.17399999,-.083441854,.98979056,-.082589962,.02172935,0,0,0,1988
.104,-.03626281,.9990418,-.036228064,1,0,0,0,1990
.22499999,-.036206365,.95959395,-.03474341,.12166882,0,0,0,1992
-.611,-.021345615,.935009,-.019958343,.11079925,0,0,1,1994
-.611,-.021119297,.95230347,-.02011198,.059728026,0,0,1,1996
-.611,.00053018332,.93912697,.00049790944,.085729182,0,0,1,1998
-.611,-.039627463,.92489928,-.03665141,.29598427,0,0,1,2000
-.611,-.0061199963,.92444026,-.0056575709,.19745225,0,0,1,2002
-.611,-.0061199963,.99715137,-.0061025629,.04497093,0,0,1,2004
-.611,.0033609271,.97279084,.0032694791,.049882174,0,0,1,2006
.177,.0032080412,.97405457,.0031248073,.05649507,0,0,0,2008
-.611,-.062963217,.98145843,-.061795779,.21121067,0,0,1,2010
-.611,,,,,0,0,1,2012
.35600001,,.99413097,,.076106906,0,0,,1872
.35600001,-.016048729,.98949611,-.015880154,.0026603937,0,0,0,1874
.35600001,-.020936012,.98538929,-.020630123,.039188862,0,0,0,1876
-.421,-.045130491,.98028845,-.044240899,.029734075,0,0,1,1878
-.421,-.04062444,.99965215,-.04061031,.060267329,0,0,1,1880
.241,-.053670824,.99550962,-.05342982,.059224844,0,0,0,1882
-.43900001,-.054804504,.98364806,-.053908344,.055836618,0,0,1,1884
-.43900001,-.046760291,.98980939,-.046283774,.038311958,0,0,1,1886
-.50999999,-.049068063,.99233568,-.048691992,.21287727,0,0,1,1888
-.50999999,,,,,0,0,1,1890
-.41499999,-.083542436,.93979573,-.078512825,.18049967,0,0,1,1894
-.41499999,-.083769292,.97273201,-.08148507,.16902143,0,0,1,1896
-.41499999,-.073230118,.97042131,-.07106407,.10159564,0,0,1,1898
-.41499999,-.082878262,.95546597,-.079187356,.33487308,0,0,1,1900
-.405,-.18842,.90852332,-.17118396,.38313663,0,0,1,1902
-.405,-.18894005,.91598684,-.1730666,.30896074,0,0,1,1904
-.405,-.081650883,.97510433,-.079618126,.0018600821,0,0,1,1906
-.405,-.081650704,.97293496,-.079440825,.010154307,0,0,1,1908
.259,-.17083752,.92235744,-.15757325,.10498309,0,0,0,1910
.259,-.17351532,.95923191,-.16644143,.021205544,0,0,0,1912
.259,-.1183345,.99263692,-.11746319,.025204241,0,0,0,1914
-.37,-.11730286,.99120164,-.1162708,.074863017,0,0,1,1916
-.39300001,-.013264447,.95292687,-.012640049,.067159355,0,0,1,1918
-.39300001,-.019647211,.9568857,-.018800136,.14077401,0,0,1,1920
-.39300001,-.1848056,.98452407,-.18194556,.16222423,0,0,1,1922
-.39300001,-.18486792,.97904825,-.18099461,.16345143,0,0,1,1924
-.22499999,-.025199205,.94122481,-.023718117,.078626752,0,0,1,1926
-.34299999,-.025184005,.96022594,-.024182335,.0063620806,0,0,1,1928
-.34299999,-.12928396,.97875381,-.12653717,.014738142,0,0,1,1930
-.34299999,-.12834591,.95807892,-.12296551,.10196829,0,0,1,1932
-.34299999,-.08202523,.95398051,-.078250468,.035966635,0,0,1,1934
.338,-.08202523,.99199373,-.081368513,.17943847,0,0,0,1936
-.34299999,-.10975114,.97422987,-.10692284,.12562692,0,0,1,1938
-.34299999,-.10933509,.9496088,-.10382557,.28055871,0,0,1,1940
-.34299999,-.087092102,.9564501,-.083299249,.11966377,0,0,1,1942
-.34299999,-.087120533,.964221,-.084003448,.26328182,0,0,1,1944
-.34299999,-.090348035,.98262405,-.088778153,.056988001,0,0,1,1946
.294,-.090343267,.9982028,-.090180904,.053003728,0,0,0,1948
-.34299999,-.066717982,.97892976,-.065312222,.13192451,0,0,1,1950
-.34299999,-.066717982,.99408853,-.066323578,.16756713,0,0,1,1952
-.34299999,-.10502693,.98310935,-.10325295,.30929536,0,0,1,1954
-.34299999,-.10478884,.99913341,-.10469803,.094625175,0,0,1,1956
-.34299999,-.054403156,.99785215,-.054286305,.14843589,0,0,1,1958
-.414,-.056248635,.96279472,-.05415589,.25531954,0,0,1,1960
-.414,-.060720325,.98839217,-.060015492,.21087831,0,0,1,1962
-.414,-.062097311,.95754576,-.059461016,.41433507,0,0,1,1964
-.414,-.083447993,.92177731,-.076920465,.34788513,0,0,1,1966
-.414,-.083041906,.9740541,-.08088731,.11752975,0,0,1,1968
-.414,,,,,0,0,1,1970
-.414,-.12623659,.96006525,-.12119536,.027494073,0,0,1,1974
.17399999,-.1262401,.96313465,-.12158622,.047112107,0,0,0,1976
.17399999,-.073906332,.94921947,-.070153326,.17448723,0,0,0,1978
.17399999,,,,,0,0,0,1980
-.228,-.10554209,.98896176,-.10437709,.28835583,0,0,1,1988
-.228,-.18579966,.99534988,-.18493567,.40133417,0,0,1,1990
-.38800001,-.18574321,.96033835,-.17837633,.54884505,0,0,1,1992
-.38800001,-.18618307,.93752694,-.17455164,.52180254,0,0,1,1994
-.38800001,-.18595675,.95313954,-.17724273,.51587379,0,0,1,1996
-.38800001,-.18845409,.94110715,-.1773555,.52219927,0,0,1,1998
-.38800001,-.15580454,.92530054,-.14416602,.4810189,0,0,1,2000
-.38800001,,,,,0,0,1,2002
-.49599999,-.13763908,.97199875,-.13378501,.089627802,0,0,1,2006
-.49599999,-.13779196,.97440785,-.13426557,.25556087,0,0,1,2008
-.49599999,-.088963211,.9811241,-.087283947,.17266226,0,0,1,2010
-.59299999,,,,,0,0,1,2012
-.27599999,,.99377596,,.046888828,0,0,1,1872
.271,-.027723461,.98927402,-.027426099,.015171885,0,0,0,1874
-.36199999,,,,,0,0,1,1876
-.34900001,-.029139847,.99896687,-.029109741,.0087686777,0,0,1,1880
.236,-.0072385073,.99468499,-.0072000343,.012722373,0,0,0,1882
.186,-.046741992,.98337698,-.045965001,.03398627,0,0,0,1884
-.37400001,-.029656947,.98942834,-.029343424,.010021985,0,0,1,1886
-.37400001,-.012079477,.98848736,-.01194041,.065925002,0,0,1,1888
.19,,,,,0,0,0,1890
.207,.017718792,.93728352,.016607532,.0018441677,0,0,0,1894
.30500001,.017491937,.97033727,.016973078,.0028520823,0,0,0,1896
.30500001,-.0010637939,.96901739,-.0010308347,.0026731491,0,0,0,1898
-.46399999,,,,,0,0,1,1900
-.46399999,-.042324007,.91224104,-.038609695,.036494792,0,0,1,1904
-.461,.022509128,.9727096,.021894844,.44176257,0,0,1,1906
.20900001,.022509307,.97492689,.021944929,.25480914,0,0,0,1908
.20900001,-.053564012,.92323124,-.04945197,.27043998,0,0,0,1910
.34099999,-.05624181,.95966291,-.053973179,.11592352,0,0,0,1912
.34099999,.0091214776,.99181312,.0090468014,.14140606,0,0,0,1914
.34099999,.010153115,.99022484,.010053867,.053804278,0,0,0,1916
.34099999,.047580689,.95275247,.045332618,.056147516,0,0,0,1918
-.271,.041197926,.95662475,.039410956,.060913265,0,0,1,1920
-.271,-.085437924,.98561335,-.084208757,.25728798,0,0,1,1922
-.271,-.08550024,.97942662,-.08374121,.20724267,0,0,1,1924
-.271,-.10256073,.94226319,-.096639201,.28876334,0,0,1,1926
-.271,-.10254553,.96009672,-.098453626,.015185237,0,0,1,1928
.38600001,-.1191681,.97938591,-.11671156,.12542999,0,0,0,1930
.38600001,-.11823004,.95878202,-.11335684,.090316057,0,0,0,1932
.38600001,-.044233084,.95501173,-.042243112,.18167794,0,0,0,1934
.38600001,-.044233084,.99216545,-.043886539,.11691844,0,0,0,1936
-.32800001,-.017259538,.97340453,-.016800513,.052416563,0,0,1,1938
.182,-.016843498,.94849366,-.01597595,.031448185,0,0,0,1940
-.25099999,-.018046796,.95585233,-.017250072,.051348686,0,0,1,1942
.24699999,-.018075228,.96346915,-.017414924,.039599776,0,0,0,1944
-.186,-.014829278,.98201984,-.014562645,.16392589,0,0,1,1946
.34299999,,,,,0,0,0,1948
-.30599999,-.0065248907,.9934833,-.0064823697,.051600277,0,0,1,1952
-.30599999,-.040958583,.98276198,-.04025254,.1807071,0,0,1,1954
-.30599999,-.040720493,.99920964,-.04068831,.047934055,0,0,1,1956
-.30599999,-.052956104,.9999069,-.052951176,.24087262,0,0,1,1958
-.30599999,-.054801583,.96243489,-.052742954,.14064783,0,0,1,1960
-.30599999,.006924212,.98720807,.0068356381,.040459037,0,0,1,1962
.30199999,.022831798,.95549178,.021815594,.075889766,0,0,0,1964
.164,.024020672,.92235029,.022155473,.56315804,0,0,1,1966
.164,.024426758,.97472489,.02380937,.52976048,0,0,1,1968
.164,.031691551,.9990871,.031662621,.5232625,0,0,1,1970
.164,.031965226,,,,1,0,1,1972
.164,-.0022826791,.95867944,-.0021883575,.49722439,0,0,1,1974
.164,,,,,0,0,1,1976
.27700001,-.044373989,.95200312,-.042244177,.53781068,0,0,0,1986
.27700001,-.044373989,.99165189,-.04400355,1,1,0,0,1988
.27700001,,,,,0,0,0,1990
-.28400001,-.045201749,.92468339,-.041797306,.24576145,0,0,1,2002
-.28400001,-.045201749,.99741477,-.04508489,.1707375,0,0,1,2004
-.28400001,-.049639076,.97080338,-.048189782,.26639718,0,0,1,2006
-.28400001,-.049791962,.97460705,-.048527598,.36224806,0,0,1,2008
-.28400001,.1460368,.97654802,.14261195,.44319999,0,0,1,2010
.46700001,,,,,0,0,0,2012
-.322,,.99358547,,.036974788,0,0,1,1872
.36700001,-.025112957,.98954409,-.024850378,.0025932789,0,0,0,1874
.36700001,-.16872153,.98738843,-.16659369,.19063669,0,0,0,1876
-.50700003,-.020754039,.9799273,-.020337449,.007660687,0,0,1,1878
-.35299999,.058891773,.99812561,.058781385,.26306176,0,0,1,1880
.287,-.019484282,.99454129,-.019377923,.0071884394,0,0,0,1882
.259,.036865234,.98051584,.036146946,.22394633,0,0,0,1884
.20100001,.082929492,.98682034,.081836507,.21187091,0,0,0,1886
.20100001,.082664788,.98893946,.081750467,.035249949,0,0,0,1888
.24600001,.066832006,.99688143,.066623583,.22845972,0,0,0,1890
.26899999,.068178594,.95111603,.064845756,.050447106,0,0,0,1892
.26899999,.1289202,.93512362,.12055632,.21287096,0,0,0,1894
.24600001,.12869334,.96870244,.12466555,.18959594,0,0,0,1896
.20999999,.10074866,.96700573,.097424529,.19776833,0,0,0,1898
.20999999,.091100514,.95034021,.086576484,.10424125,0,0,0,1900
.301,.04672727,.90353,.04221949,.045430422,0,0,0,1902
.301,,,,,0,0,0,1904
.347,.090600044,.97433829,.08827509,.2149533,0,0,0,1908
.329,.003688395,.92346275,.0034060953,.35385001,0,0,0,1910
.329,.0010105968,.95902616,.0009691887,.019955277,0,0,0,1912
-.38100001,.010904729,.9922086,.010819767,.07487607,0,0,1,1914
.30000001,.011936367,.99066705,.011824965,.0099292994,0,0,0,1916
.30000001,.019715041,.95284301,.018785339,.051986635,0,0,0,1918
-.42300001,.013332278,.9567337,.01275544,.092652261,0,0,1,1920
-.42300001,-.015935898,.98371077,-.015676314,.01537466,0,0,1,1922
-.546,-.015998214,.97845471,-.015653528,.014843643,0,0,1,1924
-.546,-.093973011,.94154,-.088479348,.14917117,0,0,1,1926
-.42300001,-.093957812,.9605363,-.090249889,.067234457,0,0,1,1928
-.42300001,-.068292141,.97917169,-.066869728,.091607094,0,0,1,1930
.126,-.067354083,.95875156,-.064575829,.07888639,0,0,0,1932
.126,-.10363019,.95421064,-.098885022,.074384809,0,0,0,1934
.126,-.10363019,.99180812,-.10278126,.25774115,0,0,0,1936
-.67799997,-.17186055,.97427338,-.16743916,.15678477,0,0,1,1938
-.67799997,-.17144451,.94944555,-.16277722,.27017236,0,0,1,1940
-.67799997,-.17479494,.95663428,-.16721484,.22421759,0,0,1,1942
-.67799997,,,,,0,0,1,1944
-.28299999,-.092556596,.99883699,-.09244895,.33515042,0,0,1,1948
-.28299999,-.11975944,.97965074,-.11732242,.36543238,0,0,1,1950
-.28299999,-.11975944,.9948591,-.11914377,.35204917,0,0,1,1952
-.28299999,-.12878799,.98314881,-.12661776,.37634075,0,0,1,1954
-.28299999,-.1285499,.99889994,-.12840849,.22025901,0,0,1,1956
-.28299999,-.13386446,.99923974,-.13376269,.30748951,0,0,1,1958
-.28299999,-.13570994,.96291596,-.13067727,.40597892,0,0,1,1960
-.28299999,-.040068924,.98776871,-.039578829,.11336732,0,0,1,1962
-.28299999,-.040609539,.95647162,-.03884187,.27199823,0,0,1,1964
-.28299999,-.076640338,,,,0,0,1,1966
-.28299999,-.076234251,.97437,-.074280366,.28798187,0,0,1,1968
-.28299999,-.077935606,.99998933,-.077934772,.253941,0,0,1,1970
-.22400001,-.077661932,.9746846,-.075695887,.23059535,0,0,1,1972
-.22400001,-.11578956,.95859706,-.11099553,.40119219,0,0,1,1974
-.22400001,-.11579308,.96216094,-.11141158,.36991233,0,0,1,1976
-.22400001,,,,,0,0,1,1978
-.38299999,-.13991782,,,,0,0,1,1986
-.38299999,-.13991782,.98907912,-.1383898,.23419493,0,0,1,1988
-.38299999,-.13910526,.99613202,-.13856721,.22811872,0,0,1,1990
-.38299999,-.13904881,.96073335,-.13358884,1,1,0,1,1992
-.38299999,-.12742737,.93635362,-.11931708,.36230063,0,0,1,1994
-.38299999,-.12720105,.95265031,-.12117812,.27618778,0,0,1,1996
-.38299999,-.15595362,.9403252,-.14664711,.39840961,0,0,1,1998
-.38299999,-.15116417,.9250136,-.13982892,.35039693,0,0,1,2000
-.38299999,-.15489736,.92433375,-.14317685,.17204142,0,0,1,2002
-.38299999,-.15489736,.99746448,-.15450461,.19978213,0,0,1,2004
-.71899998,-.15413907,.97075242,-.14963087,.30335754,0,0,1,2006
-.71899998,-.15429196,.97474474,-.15039527,.48583144,0,0,1,2008
-.71899998,-.088963211,.98139077,-.087307677,.23051167,0,0,1,2010
-.71899998,,,,,0,0,1,2012
.329,,.99620241,,.2389226,0,0,0,1872
.46200001,.10024458,.9928776,.0995306,.2402668,0,0,0,1874
.46200001,,,,,0,0,0,1876
.287,.14668709,.99869365,.14649546,.20318556,0,0,0,1880
.22400001,.045696139,.99290872,.045372095,.13178778,0,0,0,1882
.287,.045696139,.97832036,.044705462,.54375768,0,0,0,1884
.22400001,.056178153,.98738617,.055469532,.15709198,0,0,0,1886
.22400001,.11926681,.98793483,.11782783,.11634207,0,0,0,1888
.26899999,.019908905,.99785513,.019866202,.13101137,0,0,0,1890
.31200001,,,,,0,0,0,1892
.175,.093556762,.96930575,.090685107,.1047138,0,0,0,1896
.175,.049776256,.96826649,.048196681,.0881598,0,0,0,1898
.24600001,.040128112,.95053667,.03814324,.071224093,0,0,0,1900
.24600001,.019582033,.90415043,.017705103,.0082885623,0,0,0,1902
-.479,.019061983,.91180515,.017380813,.030301213,0,0,1,1904
.36399999,.056722313,.97425437,.055261962,.17220747,0,0,0,1906
.36399999,.056722492,.97441262,.055271111,.22868729,0,0,0,1908
.36399999,.023508847,.92334449,.021706764,.32754064,0,0,0,1910
.36399999,.020831048,.95902276,.01997745,.014767528,0,0,0,1912
-.50300002,-.028789878,.9923256,-.028568933,.056105018,0,0,1,1914
.24600001,-.027758241,.99105096,-.027509831,.052686751,0,0,0,1916
-.373,-.04745546,.95346224,-.045246989,.22786909,0,0,1,1918
-.373,-.053838223,.95657229,-.051500153,.060786068,0,0,1,1920
-.373,-.025152236,.98379362,-.024744609,.029871762,0,0,1,1922
-.373,-.025214553,.97849518,-.024672318,.013201892,0,0,1,1924
-.373,-.084423572,.94138116,-.079474762,.069812238,0,0,1,1926
-.373,-.084408373,.96003819,-.081035264,.028614879,0,0,1,1928
.056000002,-.033918619,.97941726,-.033220481,.20027554,0,0,0,1930
.056000002,-.032980561,.95885134,-.031623457,.11068237,0,0,0,1932
.056000002,-.15783149,.95435894,-.1506279,.11322343,0,0,0,1934
.056000002,-.15783149,.9922694,-.15661135,.13691354,0,0,0,1936
-.62300003,-.27278477,.97429603,-.26577312,.21461892,0,0,1,1938
-.62300003,-.27236873,.94937414,-.25857982,.27299142,0,0,1,1940
-.62300003,-.2719222,.95666939,-.26013964,.36150497,0,0,1,1942
-.62300003,-.27195063,.96391672,-.26213777,.2059623,0,0,1,1944
-.62300003,-.15553898,.98282593,-.15286773,.042878866,0,0,1,1946
-.62300003,-.15553421,.998353,-.15527804,.14982879,0,0,1,1948
-.62300003,-.15307775,.97917473,-.14988987,.26309156,0,0,1,1950
-.62300003,-.15307775,.99387407,-.15214001,.19072366,0,0,1,1952
-.62300003,-.14415064,.98261559,-.14164467,.24646509,0,0,1,1954
-.62300003,-.14391255,.99944347,-.14383246,.078302562,0,0,1,1956
-.38999999,-.15814194,.99915832,-.15800884,.34610826,0,0,1,1958
-.38999999,-.15998664,.9628334,-.15404049,.40816784,0,0,1,1960
-.38999999,-.040328026,.9882614,-.039854631,.31777239,0,0,1,1962
-.38999999,-.041705012,.95761305,-.039937265,.50650316,0,0,1,1964
-.38999999,-.069623202,.92201626,-.064193726,.42380309,0,0,1,1966
-.38999999,-.069217116,.97464979,-.067462444,.42292619,0,0,1,1968
-.38999999,.0014876127,.99892855,.0014860188,.45492214,0,0,1,1970
-.38999999,.0017612875,.97458208,.0017165191,.25092596,0,0,1,1972
-.38999999,-.048126578,.95868051,-.046138011,.34881812,0,0,1,1974
-.38999999,-.048130095,.96235597,-.046318285,.25235325,0,0,1,1976
-.38999999,-.081578106,.94708872,-.077261701,.40727347,0,0,1,1978
-.38999999,,,,,0,0,1,1980
-.38999999,-.07316637,.94949627,-.069471195,.2122559,0,0,1,1986
-.26300001,-.07316637,.98854005,-.07232789,.46309268,0,0,1,1988
-.26300001,-.090307534,.99396574,-.089762598,1,1,0,1,1990
-.26300001,-.090251088,.96017039,-.086656421,.46726489,0,0,1,1992
-.26300001,-.069268763,.93599528,-.064835235,.28504109,0,0,1,1994
-.26300001,-.069042444,.95276392,-.065781146,.33378875,0,0,1,1996
-.26300001,-.10945916,.9406268,-.10296022,.46431607,0,0,1,1998
-.26300001,-.12250471,.92514455,-.11333457,.41768545,0,0,1,2000
-.26300001,-.11347204,.92504209,-.10496642,.34091818,0,0,1,2002
-.26300001,,,,,0,0,1,2004
-.54100001,-.095291972,.974666,-.092877842,.43851918,0,0,1,2008
-.54100001,-.0689632,.98129171,-.06767302,.18775195,0,0,1,2010
-.54100001,,,,,0,0,1,2012
.093000002,,.9941811,,.075351715,0,0,1,1872
.377,-.044356078,.98867285,-.043853652,.058675706,0,0,0,1874
-.2,-.038395226,.98281252,-.037735309,.14328289,0,0,1,1876
.29699999,-.022544056,.98010606,-.022095567,.017391324,0,0,0,1878
-.27700001,-.02726683,.99916011,-.027243929,.022758126,0,0,1,1880
.29699999,.0238868,.99348646,.023731213,.093292475,0,0,0,1882
.29699999,.0016742349,.98344964,.0016465257,.036646724,0,0,0,1884
-.361,-.01254487,.98929501,-.012410577,.0021218061,0,0,1,1886
-.361,-.012891471,.98885709,-.012747823,.047861338,0,0,1,1888
.31200001,-.089263976,.99956822,-.089225434,.082420349,0,0,0,1890
-.426,-.087917387,.95439148,-.083907604,.23722094,0,0,1,1892
-.426,-.022604287,.93847769,-.021213619,.085662901,0,0,1,1894
-.35299999,-.022831142,.97180808,-.022187488,.1022104,0,0,1,1896
-.35299999,-.040579081,.97025484,-.039372049,.093364716,0,0,1,1898
-.59799999,-.050227225,.95291877,-.047862466,.12705117,0,0,1,1900
-.59799999,-.06888321,.90460372,-.062312007,.057514846,0,0,1,1902
-.542,-.069403261,.91173619,-.063277468,.034950495,0,0,1,1904
.336,-.042033255,.97489488,-.040978007,.035727024,0,0,0,1906
.336,-.042033076,.97362691,-.040924534,.079411268,0,0,0,1908
.336,-.16475636,.921978,-.15190174,.022322714,0,0,0,1910
-.48100001,-.079315245,.95891941,-.076056927,.045403242,0,0,1,1912
-.44999999,-.046778262,.99254763,-.046429653,.011964083,0,0,1,1914
-.44999999,-.045746624,.99107075,-.045338143,.056874037,0,0,1,1916
-.44999999,.032712579,.95310104,.031178392,.10357231,0,0,1,1918
-.44999999,.026329815,.9564501,.025183154,.023313105,0,0,1,1920
-.44999999,-.0021555126,.98392284,-.0021208581,.060644448,0,0,1,1922
-.44999999,-.0022178292,.97862887,-.0021704317,.058450222,0,0,1,1924
-.44999999,-.1383926,.94152868,-.1303006,.13717192,0,0,1,1926
-.44999999,-.1383774,.95990461,-.1328291,.054756045,0,0,1,1928
.112,-.1067785,.97925746,-.10456365,.124143,0,0,0,1930
.112,-.10584044,.95865595,-.10146457,.04700911,0,0,0,1932
.112,-.1156044,.95429277,-.11032044,.091129541,0,0,0,1934
.112,-.1156044,.99265873,-.11475572,.0092377663,0,0,0,1936
.112,-.094375372,.97369134,-.091892481,.04466176,0,0,0,1938
.197,-.093959332,.94867408,-.089136779,.021211743,0,0,0,1940
-.458,-.097970665,.95618534,-.093678117,.035642803,0,0,1,1942
-.458,-.097999096,.96374017,-.094445668,.095596194,0,0,1,1944
-.458,-.052467167,.98261654,-.051555108,.061649084,0,0,1,1946
.112,-.052462399,.99808753,-.052362066,.016878605,0,0,0,1948
.112,-.039592713,.97842079,-.038738333,.0024157763,0,0,0,1950
.112,-.039592713,.99284899,-.039309584,.043572307,0,0,0,1952
.112,-.050633222,.98162466,-.049702819,.090010524,0,0,0,1954
.112,,,,,0,0,0,1956
